id,user_id,account_id,occurred_at,direction,amount,balance_after,counterparty_name,counterparty_bank,counterparty_account_hash,category,transaction_type,channel,memo,is_recurring,is_synthetic
txn-03-0744,demo-parent-03,1103234569,2025-10-03T08:32:00+09:00,OUT,3000,4290314,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0745,demo-parent-03,1103234569,2025-10-04T14:17:00+09:00,OUT,47913,4242401,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0746,demo-parent-03,1103234569,2025-10-05T10:54:00+09:00,OUT,20775,4221626,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0747,demo-parent-03,1103234569,2025-10-07T14:15:00+09:00,OUT,47271,4174355,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0748,demo-parent-03,1103234569,2025-10-08T10:15:00+09:00,IN,300000,4474355,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0749,demo-parent-03,1103234569,2025-10-10T13:15:00+09:00,OUT,44353,4430002,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0750,demo-parent-03,1103234569,2025-10-11T14:46:00+09:00,OUT,3000,4427002,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0751,demo-parent-03,1103234569,2025-10-14T16:30:00+09:00,OUT,104840,4322162,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0752,demo-parent-03,1103234569,2025-10-16T12:30:00+09:00,OUT,1500,4320662,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0753,demo-parent-03,1103234569,2025-10-17T09:00:00+09:00,OUT,153371,4167291,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0754,demo-parent-03,1103234569,2025-10-17T12:54:00+09:00,OUT,75443,4091848,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0755,demo-parent-03,1103234569,2025-10-18T12:58:00+09:00,OUT,72326,4019522,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0756,demo-parent-03,1103234569,2025-10-19T10:23:00+09:00,OUT,46558,3972964,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0757,demo-parent-03,1103234569,2025-10-19T12:11:00+09:00,OUT,60366,3912598,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0758,demo-parent-03,1103234569,2025-10-21T10:42:00+09:00,OUT,60019,3852579,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0759,demo-parent-03,1103234569,2025-10-21T11:43:00+09:00,OUT,27769,3824810,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0760,demo-parent-03,1103234569,2025-10-23T10:44:00+09:00,OUT,32152,3792658,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0761,demo-parent-03,1103234569,2025-10-23T17:23:00+09:00,OUT,43321,3749337,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0762,demo-parent-03,1103234569,2025-10-24T09:31:00+09:00,OUT,3000,3746337,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0763,demo-parent-03,1103234569,2025-10-25T09:00:00+09:00,OUT,43395,3702942,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0764,demo-parent-03,1103234569,2025-10-27T17:30:00+09:00,OUT,24970,3677972,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0765,demo-parent-03,1103234569,2025-10-28T09:00:00+09:00,OUT,92000,3585972,든든보험,한결은행,acct_cb118190,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-03-0766,demo-parent-03,1103234569,2025-11-03T08:30:00+09:00,IN,1184000,4769972,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-03-0767,demo-parent-03,1103234569,2025-11-03T13:59:00+09:00,OUT,3000,4766972,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0768,demo-parent-03,1103234569,2025-11-05T09:42:00+09:00,OUT,42712,4724260,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0769,demo-parent-03,1103234569,2025-11-06T12:15:00+09:00,OUT,63589,4660671,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0770,demo-parent-03,1103234569,2025-11-08T10:15:00+09:00,IN,300000,4960671,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0771,demo-parent-03,1103234569,2025-11-12T12:58:00+09:00,OUT,40420,4920251,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0772,demo-parent-03,1103234569,2025-11-13T12:36:00+09:00,OUT,1400,4918851,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0773,demo-parent-03,1103234569,2025-11-15T14:45:00+09:00,OUT,26716,4892135,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0774,demo-parent-03,1103234569,2025-11-17T09:00:00+09:00,OUT,155483,4736652,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0775,demo-parent-03,1103234569,2025-11-18T11:19:00+09:00,OUT,13967,4722685,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0776,demo-parent-03,1103234569,2025-11-18T15:15:00+09:00,OUT,75150,4647535,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0777,demo-parent-03,1103234569,2025-11-22T10:25:00+09:00,OUT,59251,4588284,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0778,demo-parent-03,1103234569,2025-11-22T13:14:00+09:00,OUT,43693,4544591,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0779,demo-parent-03,1103234569,2025-11-22T17:08:00+09:00,OUT,54819,4489772,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0780,demo-parent-03,1103234569,2025-11-23T09:09:00+09:00,OUT,1400,4488372,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0781,demo-parent-03,1103234569,2025-11-23T10:43:00+09:00,OUT,15439,4472933,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0782,demo-parent-03,1103234569,2025-11-23T11:32:00+09:00,OUT,1400,4471533,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0783,demo-parent-03,1103234569,2025-11-23T12:05:00+09:00,OUT,63464,4408069,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0784,demo-parent-03,1103234569,2025-11-25T09:00:00+09:00,OUT,48599,4359470,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0785,demo-parent-03,1103234569,2025-11-25T09:52:00+09:00,OUT,27978,4331492,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0786,demo-parent-03,1103234569,2025-11-25T13:54:00+09:00,OUT,8482,4323010,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0787,demo-parent-03,1103234569,2025-11-28T09:00:00+09:00,OUT,92000,4231010,든든보험,한결은행,acct_cb118190,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-03-0788,demo-parent-03,1103234569,2025-11-28T15:11:00+09:00,OUT,35285,4195725,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0789,demo-parent-03,1103234569,2025-11-28T15:13:00+09:00,OUT,21754,4173971,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0790,demo-parent-03,1103234569,2025-12-03T08:30:00+09:00,IN,1184000,5357971,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-03-0791,demo-parent-03,1103234569,2025-12-06T11:19:00+09:00,OUT,20131,5337840,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0792,demo-parent-03,1103234569,2025-12-08T10:15:00+09:00,IN,300000,5637840,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0793,demo-parent-03,1103234569,2025-12-09T16:23:00+09:00,OUT,10515,5627325,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0794,demo-parent-03,1103234569,2025-12-09T17:06:00+09:00,OUT,49645,5577680,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0795,demo-parent-03,1103234569,2025-12-13T15:18:00+09:00,OUT,41245,5536435,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0796,demo-parent-03,1103234569,2025-12-14T08:10:00+09:00,OUT,1400,5535035,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0797,demo-parent-03,1103234569,2025-12-14T13:28:00+09:00,OUT,96900,5438135,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0798,demo-parent-03,1103234569,2025-12-15T12:41:00+09:00,OUT,15906,5422229,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0799,demo-parent-03,1103234569,2025-12-17T09:00:00+09:00,OUT,152628,5269601,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0800,demo-parent-03,1103234569,2025-12-17T12:45:00+09:00,OUT,24718,5244883,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0801,demo-parent-03,1103234569,2025-12-20T09:11:00+09:00,OUT,44995,5199888,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0802,demo-parent-03,1103234569,2025-12-20T11:50:00+09:00,OUT,61183,5138705,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0803,demo-parent-03,1103234569,2025-12-21T13:16:00+09:00,OUT,3000,5135705,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0804,demo-parent-03,1103234569,2025-12-25T09:00:00+09:00,OUT,72470,5063235,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0805,demo-parent-03,1103234569,2025-12-26T10:53:00+09:00,OUT,44748,5018487,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0806,demo-parent-03,1103234569,2025-12-28T09:00:00+09:00,OUT,92000,4926487,든든보험,한결은행,acct_cb118190,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-03-0807,demo-parent-03,1103234569,2025-12-28T12:50:00+09:00,OUT,23157,4903330,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0808,demo-parent-03,1103234569,2025-12-28T16:06:00+09:00,OUT,58327,4845003,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0809,demo-parent-03,1103234569,2025-12-31T10:04:00+09:00,OUT,102820,4742183,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0810,demo-parent-03,1103234569,2025-12-31T10:38:00+09:00,OUT,1400,4740783,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0811,demo-parent-03,1103234569,2025-12-31T13:19:00+09:00,OUT,18186,4722597,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0812,demo-parent-03,1103234569,2025-12-31T15:27:00+09:00,OUT,51960,4670637,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0813,demo-parent-03,1103234569,2025-12-31T18:41:00+09:00,OUT,2800,4667837,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0814,demo-parent-03,1103234569,2026-01-01T11:03:00+09:00,OUT,42726,4625111,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0815,demo-parent-03,1103234569,2026-01-02T13:25:00+09:00,OUT,52681,4572430,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0816,demo-parent-03,1103234569,2026-01-03T08:30:00+09:00,IN,1184000,5756430,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-03-0817,demo-parent-03,1103234569,2026-01-04T11:05:00+09:00,OUT,28631,5727799,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0818,demo-parent-03,1103234569,2026-01-06T14:29:00+09:00,OUT,33004,5694795,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0819,demo-parent-03,1103234569,2026-01-06T17:13:00+09:00,OUT,30806,5663989,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0820,demo-parent-03,1103234569,2026-01-07T10:13:00+09:00,OUT,3000,5660989,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0821,demo-parent-03,1103234569,2026-01-07T11:40:00+09:00,OUT,3000,5657989,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0822,demo-parent-03,1103234569,2026-01-08T10:15:00+09:00,IN,300000,5957989,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0823,demo-parent-03,1103234569,2026-01-08T13:10:00+09:00,OUT,59597,5898392,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0824,demo-parent-03,1103234569,2026-01-10T11:44:00+09:00,OUT,33346,5865046,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0825,demo-parent-03,1103234569,2026-01-11T11:28:00+09:00,OUT,99189,5765857,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0826,demo-parent-03,1103234569,2026-01-11T16:13:00+09:00,OUT,64214,5701643,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0827,demo-parent-03,1103234569,2026-01-13T17:31:00+09:00,OUT,62272,5639371,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0828,demo-parent-03,1103234569,2026-01-17T09:00:00+09:00,OUT,163485,5475886,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0829,demo-parent-03,1103234569,2026-01-17T16:51:00+09:00,OUT,45862,5430024,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0830,demo-parent-03,1103234569,2026-01-18T14:36:00+09:00,OUT,2800,5427224,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0831,demo-parent-03,1103234569,2026-01-21T11:02:00+09:00,OUT,38329,5388895,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0832,demo-parent-03,1103234569,2026-01-21T11:23:00+09:00,OUT,40963,5347932,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0833,demo-parent-03,1103234569,2026-01-22T09:38:00+09:00,OUT,41087,5306845,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0834,demo-parent-03,1103234569,2026-01-24T18:37:00+09:00,OUT,3000,5303845,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0835,demo-parent-03,1103234569,2026-01-25T09:00:00+09:00,OUT,42785,5261060,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0836,demo-parent-03,1103234569,2026-01-28T09:00:00+09:00,OUT,92000,5169060,든든보험,한결은행,acct_cb118190,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-03-0837,demo-parent-03,1103234569,2026-01-29T15:54:00+09:00,OUT,42353,5126707,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0838,demo-parent-03,1103234569,2026-02-02T09:19:00+09:00,OUT,60208,5066499,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0839,demo-parent-03,1103234569,2026-02-03T08:30:00+09:00,IN,1184000,6250499,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-03-0840,demo-parent-03,1103234569,2026-02-03T16:56:00+09:00,OUT,49892,6200607,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0841,demo-parent-03,1103234569,2026-02-05T16:46:00+09:00,OUT,45742,6154865,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0842,demo-parent-03,1103234569,2026-02-08T10:15:00+09:00,IN,300000,6454865,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0843,demo-parent-03,1103234569,2026-02-08T11:22:00+09:00,OUT,26471,6428394,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0844,demo-parent-03,1103234569,2026-02-10T12:27:00+09:00,OUT,1500,6426894,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0845,demo-parent-03,1103234569,2026-02-10T17:30:00+09:00,OUT,60034,6366860,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0846,demo-parent-03,1103234569,2026-02-11T16:37:00+09:00,OUT,42628,6324232,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0847,demo-parent-03,1103234569,2026-02-12T10:52:00+09:00,OUT,27333,6296899,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0848,demo-parent-03,1103234569,2026-02-13T15:30:00+09:00,OUT,1500,6295399,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0849,demo-parent-03,1103234569,2026-02-17T09:00:00+09:00,OUT,154024,6141375,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0850,demo-parent-03,1103234569,2026-02-17T17:03:00+09:00,OUT,2800,6138575,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0851,demo-parent-03,1103234569,2026-02-18T12:44:00+09:00,OUT,80314,6058261,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0852,demo-parent-03,1103234569,2026-02-19T10:14:00+09:00,OUT,21423,6036838,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0853,demo-parent-03,1103234569,2026-02-20T09:14:00+09:00,OUT,18198,6018640,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0854,demo-parent-03,1103234569,2026-02-20T16:14:00+09:00,OUT,40920,5977720,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0855,demo-parent-03,1103234569,2026-02-21T17:42:00+09:00,OUT,1400,5976320,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0856,demo-parent-03,1103234569,2026-02-22T13:43:00+09:00,OUT,39645,5936675,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0857,demo-parent-03,1103234569,2026-02-23T17:36:00+09:00,OUT,25643,5911032,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0858,demo-parent-03,1103234569,2026-02-24T13:57:00+09:00,OUT,80912,5830120,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0859,demo-parent-03,1103234569,2026-02-25T09:00:00+09:00,OUT,60250,5769870,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0860,demo-parent-03,1103234569,2026-02-25T12:58:00+09:00,OUT,61535,5708335,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0861,demo-parent-03,1103234569,2026-02-28T09:00:00+09:00,OUT,92000,5616335,든든보험,한결은행,acct_cb118190,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-03-0862,demo-parent-03,1103234569,2026-03-02T15:00:00+09:00,OUT,31360,5584975,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0863,demo-parent-03,1103234569,2026-03-03T08:30:00+09:00,IN,1184000,6768975,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-03-0864,demo-parent-03,1103234569,2026-03-04T12:52:00+09:00,OUT,93726,6675249,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0865,demo-parent-03,1103234569,2026-03-05T12:08:00+09:00,OUT,63200,6612049,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0866,demo-parent-03,1103234569,2026-03-06T09:28:00+09:00,OUT,41780,6570269,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0867,demo-parent-03,1103234569,2026-03-08T10:15:00+09:00,IN,300000,6870269,아들 준호,국민은행,acct_944e5b35,FAMILY,TRANSFER,MOBILE_TRANSFER,부모님 생활비,true,true
txn-03-0868,demo-parent-03,1103234569,2026-03-08T15:06:00+09:00,OUT,27369,6842900,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0869,demo-parent-03,1103234569,2026-03-08T18:38:00+09:00,OUT,1500,6841400,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0870,demo-parent-03,1103234569,2026-03-10T10:08:00+09:00,OUT,59300,6782100,한결내과,한결카드,acct_717f2c95,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0871,demo-parent-03,1103234569,2026-03-10T16:08:00+09:00,OUT,50369,6731731,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0872,demo-parent-03,1103234569,2026-03-12T08:38:00+09:00,OUT,3000,6728731,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0873,demo-parent-03,1103234569,2026-03-12T13:52:00+09:00,OUT,32257,6696474,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-03-0874,demo-parent-03,1103234569,2026-03-13T09:28:00+09:00,OUT,12683,6683791,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0875,demo-parent-03,1103234569,2026-03-13T14:06:00+09:00,OUT,1400,6682391,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0876,demo-parent-03,1103234569,2026-03-15T14:51:00+09:00,OUT,37770,6644621,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0877,demo-parent-03,1103234569,2026-03-15T15:53:00+09:00,OUT,45805,6598816,동네반찬,한결카드,acct_5c4a73b0,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-03-0878,demo-parent-03,1103234569,2026-03-17T09:00:00+09:00,OUT,160510,6438306,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-03-0879,demo-parent-03,1103234569,2026-03-23T12:54:00+09:00,OUT,11021,6427285,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-03-0880,demo-parent-03,1103234569,2026-03-25T09:00:00+09:00,OUT,40792,6386493,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-03-0881,demo-parent-03,1103234569,2026-03-26T10:46:00+09:00,OUT,1500,6384993,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-03-0882,demo-parent-03,1103234569,2026-03-26T14:56:00+09:00,OUT,26274,6358719,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
